time,"[BMS] Battery total current (A)","[BMS] Battery total voltage (V)","[VCU] Velocidade do veículo (km/h)","Aceleração (g)","Altitude (GPS) (m)","Consumo instantâneo de energia (distance/kWh) (km/kWh)","Consumo instantâneo de energia do EV (kWh/distance) (kWh/100km)","Custos de energia (R$)","Distância percorrida (km)","Distância percorrida (Hoje) (km)","Distância percorrida (Semana) (km)","Distância percorrida (total) (km)","Energia utilizada (kWh)","EV Instant Energy Consumption (kWh) (kWh)","Potência da bateria de alta tensão do veículo elétrico (hp)","Velocidade (GPS) (km/h)","Velocidade média (km/h)","Velocidade média (GPS) (km/h)","Voltagem do modulo OBD (V)",Latitude,Longtitude,
16:48:09.790,,,3.5,,,,,,0.029645858300000005,0.029646,0.029646,0.064774,,,,,0.46523906220093386,,,-22.51143439,-44.08496993,
16:48:10.407,,297,,,,2.8742711669540784,34.79142857142875,0.10616897382728085,,,,,0.1051177958685949,0.0005983378665000033,1.6556112433909733,,,,,-22.51143439,-44.08496993,
16:48:10.610,4.300000000000011,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:11.021,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:11.423,,,3.4000000000000004,,,,,,0.03118781959444445,0.031188,0.031188,0.066316,,,,,0.48597861715910046,,,-22.51143439,-44.08496993,
16:48:11.830,,297,,,,2.662281732049167,37.561764705882446,0.10667891633709661,,,,,0.1056226894426699,0.0005048935740750013,1.7363727674588207,,,,,-22.51143439,-44.08496993,
16:48:12.038,4.600000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:12.540,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:12.846,,,1.5,-0.010982157761178992,,,,,0.03178078971944445,0.031781,0.031781,0.066909,,,,,0.49218664720155464,,,-22.51143439,-44.08496993,
16:48:13.274,,297,,,,1.0979358805445705,91.08000000000047,0.10723244422210561,,,,,0.10617073685356991,0.0005480474109000028,1.8575150535606033,,,,,-22.51143439,-44.08496993,
16:48:13.454,5.600000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:13.659,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:13.920,,,0.8,-0.01538335117116914,,,,,0.03201937043055556,0.03202,0.03202,0.067148,,,,,0.4936017784610393,,,-22.51143439,-44.08496993,
16:48:14.467,,297,,,,0.4810004810004791,207.90000000000083,0.1077891307012236,,,,,0.10672191158536991,0.0005511747318000022,2.261322673899863,,,,,-22.51143439,-44.08496993,
16:48:14.669,5.400000000000034,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:14.965,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:15.295,,,0,-0.018006727877108882,,,,,0.03201937043055556,0.03202,0.03202,0.067148,,,,,0.49070973784576893,,,-22.51143439,-44.08496993,
16:48:15.699,,297,,,,0,,0.10834335444830612,,,,,0.10727064796861992,0.0005487363832500034,2.1805611498320157,,,,,-22.51143439,-44.08496993,
16:48:15.901,4.800000000000011,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:16.185,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:16.510,,,0,-0.01893203126991724,,,,,0.03201937043055556,0.03202,0.03202,0.067148,,,,,0.4881803976604741,,,-22.51143439,-44.08496993,
16:48:16.918,,297,,,,0,,0.10883083801507412,,,,,0.10775330496541992,0.00048265699680000114,1.9382765776284505,,,,,-22.51143439,-44.08496993,
16:48:17.120,5.2000000000000455,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:17.328,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:17.730,,,1.7000000000000002,,,,,,0.03259406704722223,0.032595,0.032595,0.067723,,,,,0.4943942734741197,,,-22.51143439,-44.08496993,
16:48:18.140,,296,,,,1.1044698544698446,90.54117647058905,0.10935843803902079,,,,,0.10827568122675325,0.000522376261333338,2.092729593354188,,,,,-22.51143439,-44.08496993,
16:48:18.341,9.800000000000011,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:18.755,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:18.794,,,2.6,,,,,,0.0333623991138889,0.033363,0.033363,0.068491,,,,,0.5037903211153447,,,-22.51143439,-44.08496993,
16:48:19.256,,296,,,,0.8963044677330382,111.56923076923088,0.11026656938367278,,,,,0.10917482117195325,0.000899139945200001,3.9439903874751705,,,,,-22.51143439,-44.08496993,
16:48:19.563,6.400000000000034,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:20.033,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:20.375,,,4.800000000000001,0.026766194088318658,,,,,0.035470646180555565,0.035471,0.035471,0.070599,,,,,0.5320968986971467,,,-22.51143439,-44.08496993,
16:48:20.981,,296,,,,2.533783783783771,39.46666666666687,0.1111837240270719,,,,,0.1100828950763088,0.0009080739043555604,2.5756671918205303,,,,,-22.51143439,-44.08496993,
16:48:21.190,7.2000000000000455,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:21.390,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:21.469,,,4.800000000000001,0.02741837566420906,,,,,0.03692919364722223,0.03693,0.03693,0.072058,,,,,0.5514629184504684,,,-22.51143439,-44.08496993,
16:48:21.999,,296,,,,2.252252252252238,44.400000000000276,0.1117924501754399,,,,,0.11068559423310881,0.0006026991568000038,2.8976255907980994,,,,,-22.51143439,-44.08496993,
16:48:22.202,10.600000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:22.406,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:22.435,,,6.9,0.031303626186491885,,,,,0.038781389397222234,0.038782,0.038782,0.07391,,,,,0.5768095670591302,,,-22.51143439,-44.08496993,
16:48:22.812,,295,,,,2.2065877838183514,45.31884057971025,0.11250585301157935,,,,,0.11139193367483104,0.0007063394417222237,4.251536797309318,,,,,-22.51143439,-44.08496993,
16:48:23.015,20.100000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:23.280,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:23.511,,,10.5,0.047434428492016956,,,,,0.041920604147222235,0.041921,0.041921,0.077049,,,,,0.6207399748201993,,,-22.51143439,-44.08496993,
16:48:24.070,,294,,,,1.776830135039088,56.280000000000065,0.11459028886139035,,,,,0.11345573154593104,0.0020637978711000025,8.034547985295701,,,,,-22.51143439,-44.08496993,
16:48:24.231,27.300000000000068,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:24.524,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:24.840,,,13.4,0.054556399349737314,,,,,0.04686579337500001,0.046866,0.046866,0.081994,,,,,0.690194286132487,,,-22.51143439,-44.08496993,
16:48:25.243,,297,,,,1.6526683193349818,60.50820895522403,0.11725965045103512,,,,,0.11609866381290605,0.0026429322669750065,11.023948035261814,,,,,-22.51143439,-44.08496993,
16:48:25.445,-1.7999999999999545,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:25.648,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:26.053,,,10.4,,,,,,0.050369869419444456,0.05037,0.05037,0.08549799999999999,,,,,0.7381363222759996,,,-22.51143439,-44.08496993,
16:48:26.338,,296,,,,-19.519519519520017,-5.123076923076793,0.11709595080728312,,,,,0.11593658495770606,-0.00016207885519999588,-0.7244063976995019,,,,,-22.51143439,-44.08496993,
16:48:26.663,3.5,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:27.101,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:27.272,,,9.5,,,,,,0.05358575321111112,0.053586,0.053586,0.088714,,,,,0.7813867004120612,,,-22.51143439,-44.08496993,
16:48:27.522,,296,,,,9.169884169884169,10.905263157894739,0.11744013561173536,,,,,0.11627736199181718,0.00034077703411111113,1.4085679955268449,,,,,-22.51143439,-44.08496993,
16:48:27.676,4.2000000000000455,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:28.084,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:28.167,,,8.8,-0.010342652045757385,,,,,0.05577452221111112,0.055775,0.055775,0.090903,,,,,0.8103642004583993,,,-22.51143439,-44.08496993,
16:48:28.690,,296,,,,7.078507078507004,14.127272727272878,0.11784727202062202,,,,,0.11668046734715051,0.0004031053553333377,1.690281594632232,,,,,-22.51143439,-44.08496993,
16:48:28.889,4.5,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:29.321,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:29.390,,,6.9,-0.040467406936881244,,,,,0.05811791286111112,0.058118,0.058118,0.093246,,,,,0.8402657413829708,,,-22.51143439,-44.08496993,
16:48:29.783,,296,,,,5.18018018018018,19.304347826086957,0.11825567828702202,,,,,0.11708482998715052,0.00040436264,1.8110159942488007,,,,,-22.51143439,-44.08496993,
16:48:30.104,4.400000000000034,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:30.604,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:30.774,,,5,-0.03239686725901852,,,,,0.06004109786111112,0.060041,0.060041,0.095169,,,,,0.8632703498246108,,,-22.51143439,-44.08496993,
16:48:31.374,,296,,,,3.839066339066309,26.048000000000204,0.11883727674851981,,,,,0.11766067004803941,0.0005758400608888933,1.7707711943766187,,,,,-22.51143439,-44.08496993,
16:48:31.518,5.100000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:31.719,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:31.783,,,4.3,-0.032647721080470475,,,,,0.06124606500277779,0.061246,0.061246,0.096374,,,,,0.8770616125080788,,,-22.51143439,-44.08496993,
16:48:32.015,,296,,,,2.848436671966071,35.106976744186206,0.11910867306004648,,,,,0.11792937926737275,0.0002687092193333345,2.052484793481983,,,,,-22.51143439,-44.08496993,
16:48:32.327,5.800000000000011,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:32.829,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:33.137,,,4.6000000000000005,,,,,,0.06297631794722224,0.062976,0.062976,0.098104,,,,,0.8970076436611321,,,-22.51143439,-44.08496993,
16:48:33.745,,296,,,,2.679403541472502,37.32173913043485,0.11994165524804248,,,,,0.11875411410697276,0.0008247348396000016,2.3341983925873477,,,,,-22.51143439,-44.08496993,
16:48:33.953,5.300000000000011,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:34.368,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:34.443,,,2.8000000000000003,,,,,,0.06399185438055557,0.063992,0.063992,0.09911999999999999,,,,,0.9067880207578692,,,-22.51143439,-44.08496993,
16:48:34.757,,296,,,,1.7848036715961209,56.02857142857154,0.12038736974183248,,,,,0.11919541558597276,0.00044130147900000097,2.1329743932263696,,,,,-22.51143439,-44.08496993,
16:48:34.851,6.7000000000000455,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:34.984,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:35.161,,,2.5,,,,,,0.06449014299166668,0.06449,0.06449,0.09961800000000001,,,,,0.9112751720588289,,,-22.51143439,-44.08496993,
16:48:35.627,,296,,,,1.260588947156103,79.32800000000053,0.12087138751317204,,,,,0.11967464110215054,0.000479225516177781,2.6964015914371213,,,,,-22.51143439,-44.08496993,
16:48:35.767,5.600000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:36.376,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:36.780,,,0.4,-0.02210990439837593,,,,,0.06467004324722224,0.06467,0.06467,0.099798,,,,,0.9080464444797353,,,-22.51143439,-44.08496993,
16:48:37.392,,296,,,,0.24131274131274036,414.4000000000016,0.12169236440597027,,,,,0.12048748951086165,0.0008128484087111145,2.2537087928429607,,,,,-22.51143439,-44.08496993,
16:48:37.595,5.7000000000000455,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:37.877,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:38.028,,,2.3000000000000003,,,,,,0.06546772273055557,0.065468,0.065468,0.10059599999999999,,,,,0.9147920427650619,,,-22.51143439,-44.08496993,
16:48:38.264,,296,,,,1.363205310573721,73.35652173913101,0.12210468786801894,,,,,0.12089573056239498,0.00040824105153333657,2.2939535927151655,,,,,-22.51143439,-44.08496993,
16:48:38.463,9.600000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:38.811,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:38.899,,,4.1000000000000005,,,,,,0.06645957411666668,0.06646,0.06646,0.10158800000000001,,,,,0.9255227934525084,,,-22.51143439,-44.08496993,
16:48:39.314,,296,,,,1.4428490990990959,69.30731707317089,0.12294182697024827,,,,,0.12172458115866165,0.0008288505962666686,3.863500787730784,,,,,-22.51143439,-44.08496993,
16:48:39.619,9.300000000000011,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:40.026,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:40.430,,,5.2,,,,,,0.06867027915000001,0.068671,0.068671,0.103799,,,,,0.9506808087046956,,,-22.51143439,-44.08496993,
16:48:40.902,,296,,,,1.8889857599535,52.93846153846159,0.12416841268930827,,,,,0.12293902246466165,0.0012144413060000013,3.7427663881141924,,,,,-22.51143439,-44.08496993,
16:48:41.036,8.800000000000011,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:41.239,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:41.303,,,6.2,0.03631628785219833,,,,,0.07017523942222223,0.070176,0.070176,0.10530400000000001,,,,,0.9682618768503193,,,-22.51143439,-44.08496993,
16:48:41.844,,296,,,,2.380221130221127,42.01290322580651,0.1248572695448816,,,,,0.12362105895532832,0.0006820364906666676,3.5415423887532147,,,,,-22.51143439,-44.08496993,
16:48:42.249,10,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:42.346,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:42.856,,,8.1,0.03403129302334234,,,,,0.07366823594722223,0.073669,0.073669,0.108797,,,,,1.0104452230171375,,,-22.51143439,-44.08496993,
16:48:43.131,,296,,,,2.736486486486487,36.54320987654321,0.12592595164241493,,,,,0.12467916004199499,0.0010581010866666666,4.024479987219557,,,,,-22.51143439,-44.08496993,
16:48:43.350,10.800000000000011,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:43.713,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:43.878,,,10.100000000000001,0.03413192510596405,,,,,0.07653701497777779,0.076538,0.076538,0.11166599999999999,,,,,1.0457198278820523,,,-22.51143439,-44.08496993,
16:48:43.951,,295,,,,3.170119271814185,31.544554455445567,0.12665883668748995,,,,,0.125404788799495,0.0007256287575000007,4.3317544727302435,,,,,-22.51143439,-44.08496993,
16:48:44.272,16.899999999999977,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:44.680,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:44.966,,,12.9,0.04807942348591427,,,,,0.08043377638611113,0.080435,0.080435,0.115563,,,,,1.0944439893483446,,,-22.51143439,-44.08496993,
16:48:45.290,,294,,,,2.596304794106995,38.51627906976739,0.12852527539315176,,,,,0.12725274791401164,0.001847959114516664,6.75541596773617,,,,,-22.51143439,-44.08496993,
16:48:45.493,26.5,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:45.902,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:46.198,,,16.7,0.06076207920309879,,,,,0.08615047492500001,0.086152,0.086152,0.12128,,,,,1.1667950618095198,,,-22.51143439,-44.08496993,
16:48:46.506,,294,,,,2.1434989089975613,46.65269461077845,0.1311833376716201,,,,,0.12988449274417832,0.002631744830166667,10.59281202041472,,,,,-22.51143439,-44.08496993,
16:48:46.711,33.39999999999998,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:47.188,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:47.318,,,19.200000000000003,0.07045557669048579,,,,,0.09212431759166669,0.092126,0.092126,0.127254,,,,,1.2424672209852825,,,-22.51143439,-44.08496993,
16:48:47.721,,295,,,,1.948645082715926,51.31770833333328,0.13454268007662232,,,,,0.13321057433328942,0.0033260815891111087,13.39635179529536,,,,,-22.51143439,-44.08496993,
16:48:47.923,22.800000000000068,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:48.357,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:48.532,,,20.8,0.06512652653253444,,,,,0.09913804176944446,0.09914,0.09914,0.134268,,,,,1.3310072149535208,,,-22.51143439,-44.08496993,
16:48:49.140,,297,,,,3.0716521944592032,32.55576923076933,0.13723682704498133,,,,,0.13587804657918942,0.002667472245900008,9.206813743735147,,,,,-22.51143439,-44.08496993,
16:48:49.341,-0.19999999999998863,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:49.544,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:49.806,,,19.900000000000002,,,,,,0.10618197733055558,0.106184,0.106184,0.141312,,,,,1.418834956822851,,,-22.51143439,-44.08496993,
16:48:50.219,,296,,,,-336.1486486486678,-0.2974874371859127,0.13721889766804218,,,,,0.13586029472083386,-1.7751858355554548E-05,-0.08048959974438656,,,,,-22.51143439,-44.08496993,
16:48:50.423,2.7000000000000455,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:50.580,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:50.757,,,19.700000000000003,,,,,,0.11138487921111113,0.111387,0.111387,0.146515,,,,,1.4831236195755335,,,-22.51143439,-44.08496993,
16:48:51.168,,296,,,,24.64964964964924,4.0568527918782396,0.13743166392747022,,,,,0.13607095438363387,0.00021065966280000355,1.0866095965492986,,,,,-22.51143439,-44.08496993,
16:48:51.369,5.300000000000011,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:51.574,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:51.666,,,20,,,,,,0.11643490698888892,0.116437,0.116437,0.151565,,,,,1.5451712077614579,,,-22.51143439,-44.08496993,
16:48:52.179,,296,,,,12.748597654258004,7.844000000000017,0.137876569760204,,,,,0.13651145520812275,0.00044050082448888984,2.1329743932263696,,,,,-22.51143439,-44.08496993,
16:48:52.383,10.100000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:52.474,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:48:52.790,,,20.8,,,,,,0.12293195050000003,0.122934,0.122934,0.158062,,,,,1.6246569053475488,,,-22.51143439,-44.08496993,
16:48:53.267,,295,,,,6.981037086759508,14.324519230769264,0.13878611947733677,,,,,0.13741199948251165,0.0009005442743888909,4.050992608756992,,,,,-22.51143439,-44.08496993,
16:48:53.399,12.100000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:53.865,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:54.003,,,21.8,,,,,,0.13027275230555557,0.130275,0.130275,0.165403,,,,,1.7140443235205272,,,-22.51143439,-44.08496993,
16:48:54.206,,295,,,,6.107297940888069,16.373853211009205,0.13972636184415968,,,,,0.13834293251896998,0.000930933036458335,4.8531693629662955,,,,,-22.51143439,-44.08496993,
16:48:54.407,12.899999999999977,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:54.496,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:54.694,,,22.400000000000002,0.019426226794780465,,,,,0.13457300537222225,0.134575,0.134575,0.169703,,,,,1.7661631283569488,,,-22.51143439,-44.08496993,
16:48:55.219,,295,,,,5.886217317041136,16.988839285714253,0.14080793875498676,,,,,0.13941380074751164,0.0010708682285416648,5.174040064649999,,,,,-22.51143439,-44.08496993,
16:48:55.443,13,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:55.622,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:55.828,,,23.5,0.023824510839410663,,,,,0.14197175712222224,0.141974,0.141974,0.17710199999999998,,,,,1.8555984428363725,,,-22.51143439,-44.08496993,
16:48:56.233,,292,,,,6.190727081138041,16.1531914893617,0.14188826082140343,,,,,0.14048342655584498,0.0010696258083333333,5.161123659285621,,,,,-22.51143439,-44.08496993,
16:48:56.436,38.60000000000002,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:56.516,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:56.840,,,27.200000000000003,0.04475976987977282,,,,,0.14962418170000003,0.149626,0.149626,0.184754,,,,,1.9484523529236695,,,-22.51143439,-44.08496993,
16:48:57.246,,292,,,,2.4132301795727154,41.43823529411767,0.14509083164308922,,,,,0.14365428875553388,0.0031708621996888904,15.324567172955774,,,,,-22.51143439,-44.08496993,
16:48:57.459,51.60000000000002,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:57.718,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:48:57.928,,,29.700000000000003,0.05701662411302185,,,,,0.15859507825000002,0.158597,0.158597,0.19372499999999998,,,,,2.057182433191068,,,-22.51143439,-44.08496993,
16:48:58.472,,295,,,,1.9511233740638543,51.252525252525274,0.1503280494366092,,,,,0.14883965290753387,0.005185364152000002,20.69616025860004,,,,,-22.51143439,-44.08496993,
16:48:58.663,9.100000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:48:59.071,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:48:59.164,,,29.200000000000003,,,,,,0.1686189394166667,0.168621,0.168621,0.20374899999999999,,,,,2.1775087651142284,,,-22.51143439,-44.08496993,
16:48:59.876,,298,,,,10.767755734198662,9.286986301369884,0.15139593431630216,,,,,0.1498969646696061,0.0010573117620722248,3.6870219018047368,,,,,-22.51143439,-44.08496993,
16:49:00.077,-20.299999999999955,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:49:00.172,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:49:00.481,,,27.700000000000003,,,,,,0.17875305751388892,0.178755,0.178755,0.213883,,,,,2.2975238406739837,,,-22.51143439,-44.08496993,
16:49:00.886,,297,,,,-4.594383904728743,-21.765703971119084,0.1496870517741469,,,,,0.14820500175658108,-0.001691962913024996,-8.19729469288695,,,,,-22.51143439,-44.08496993,
16:49:01.087,-2.6999999999999886,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:49:01.308,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:49:01.371,,,27,-0.001250418894065375,,,,,0.18542954851388893,0.185431,0.185431,0.220559,,,,,2.3757862877450737,,,-22.51143439,-44.08496993,
16:49:01.963,,295,,,,-33.89830508474591,-2.9499999999999877,0.14944647506339065,,,,,0.14796680699345607,-0.000238194763124999,-1.082938618182555,,,,,-22.51143439,-44.08496993,
16:49:02.102,6.800000000000011,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:49:02.197,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:49:02.506,,,27,-0.01670642941682544,,,,,0.19394076376388894,0.193942,0.193942,0.22907,,,,,2.4748393942575477,,,-22.51143439,-44.08496993,
16:49:02.971,,296,,,,13.414149443561186,7.454814814814827,0.15001602598830352,,,,,0.14853071880030053,0.0005639118068444454,2.7366463913093035,,,,,-22.51143439,-44.08496993,
16:49:03.113,14.300000000000068,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:49:03.521,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:49:03.921,,,27,-0.013097885266513336,,,,,0.20455729351388893,0.204559,0.204559,0.23968699999999998,,,,,2.5972826658640007,,,-22.51143439,-44.08496993,
16:49:04.333,,298,,,,6.335945933261337,15.782962962963044,0.15164394252888722,,,,,0.15014251735533388,0.0016117985550333411,5.793891559978886,,,,,-22.51143439,-44.08496993,
16:49:04.535,-16.69999999999999,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:49:04.977,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:49:05.140,,,24.900000000000002,-0.017022323186599155,,,,,0.21298654318888893,0.212988,0.212988,0.248116,,,,,2.692735512344901,,,-22.51143439,-44.08496993,
16:49:05.430,,298,,,,-5.003415986818313,-19.986345381526093,0.15011209214762922,,,,,0.14862583380953387,-0.001516683545799999,-6.766292940674606,,,,,-22.51143439,-44.08496993,
16:49:05.763,-14.299999999999955,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:49:06.055,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:49:06.183,,,22.1,-0.028840707852444025,,,,,0.21939155413888894,0.219393,0.219393,0.254521,,,,,2.76358636214943,,,-22.51143439,-44.08496993,
16:49:06.571,,299,,,,-5.168744299179099,-19.34705882352935,0.14874326543426797,,,,,0.14727055983590887,-0.0013552739736249957,-5.813334149106285,,,,,-22.51143439,-44.08496993,
16:49:06.654,-24.19999999999999,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:49:06.989,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:49:07.051,,,18.400000000000002,-0.05359182925429635,,,,,0.2238292502944445,0.223831,0.223831,0.258959,,,,,2.8109464636996444,,,-22.51143439,-44.08496993,
16:49:07.271,,298,,,,-2.551444894336903,-39.19347826086955,0.1473277132668515,,,,,0.14586902303648663,-0.0014015367994222217,-9.805047255348832,,,,,-22.51143439,-44.08496993,
16:49:07.579,-18.5,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:49:07.782,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:49:08.066,,,14.9,-0.08269766477037072,,,,,0.22802674626388894,0.228028,0.228028,0.263156,,,,,2.8535649770250333,,,-22.51143439,-44.08496993,
16:49:08.591,,297,,,,-2.7118027118027124,-36.87583892617449,0.14529238910712275,,,,,0.14385385060111164,-0.002015172435375,-7.470440976276303,,,,,-22.51143439,-44.08496993,
16:49:08.795,-6.899999999999977,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:49:09.210,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:49:09.295,,,13.4,-0.07839558692015193,,,,,0.2326027215694445,0.232604,0.232604,0.267732,,,,,2.898443085086605,,,-22.51143439,-44.08496993,
16:49:09.605,,297,,,,-6.538818133021053,-15.2932835820895,0.14470946824503875,,,,,0.14327670123271163,-0.0005771493683999981,-2.7862725803408823,,,,,-22.51143439,-44.08496993,
